cortarNo,centerLat,centerLon,cortarName,cortarType
48840380,34.924872,127.913966,설천면,sec
48840310,34.799427,127.954703,이동면,sec
48840390,34.857815,128.012088,창선면,sec
48270108,35.478743,128.764563,가곡동,sec
48270103,35.511008,128.75715,교동,sec
48270105,35.4667,128.7884,남포동,sec
48270102,35.497101,128.746163,내이동,sec
48270101,35.494335,128.753975,내일동,sec
48270350,35.515233,128.875988,단장면,sec
48270380,35.470786,128.651333,무안면,sec
48270310,35.510957,128.729749,부북면,sec
48270340,35.584284,128.880858,산내면,sec
48270330,35.50261,128.814842,산외면,sec
48270250,35.395832,128.837667,삼랑진읍,sec
48270104,35.483162,128.753073,삼문동,sec
48270360,35.448391,128.753486,상남면,sec
48270320,35.552833,128.763287,상동면,sec
48270106,35.4924,128.7707,용평동,sec
48270390,35.548908,128.62445,청도면,sec
48270370,35.421585,128.672913,초동면,sec
48270253,35.37539,128.711042,하남읍,sec
48270107,35.483,128.8055,활성동,sec
48240360,35.111974,127.94155,곤명면,sec
48240350,35.057517,127.959625,곤양면,sec
48240114,34.940326,128.118812,궁지동,sec
48240124,34.9853,128.053,노룡동,sec
48240120,34.9231,128.0376,늑도동,sec
48240117,34.9355,128.055,대방동,sec
48240125,34.988901,128.046625,대포동,sec
48240104,34.931043,128.081025,동금동,sec
48240101,34.9369,128.0679,동동,sec
48240106,34.9468,128.0723,동림동,sec
48240119,34.9359,128.0312,마도동,sec
48240122,34.9927,128.0911,백천동,sec
48240108,34.939943,128.084575,벌리동,sec
48240111,34.9444,128.104,봉남동,sec
48240320,35.052558,128.075173,사남면,sec
48240115,34.9274,128.1088,사등동,sec
48240250,35.082787,128.091246,사천읍,sec
48240105,34.9254,128.0746,서금동,sec
48240102,34.932968,128.065513,서동,sec
48240370,35.007392,127.976863,서포면,sec
48240103,34.929757,128.072114,선구동,sec
48240126,34.9658,128.0553,송포동,sec
48240123,34.9852,128.0748,신벽동,sec
48240121,34.8987,128.076,신수동,sec
48240118,34.9472,128.0528,실안동,sec
48240110,34.970801,128.1079,와룡동,sec
48240109,34.9534,128.092,용강동,sec
48240330,35.013438,128.0613,용현면,sec
48240112,34.9508,128.1093,이금동,sec
48240113,34.9594,128.1226,이홀동,sec
48240310,35.056033,128.123918,정동면,sec
48240107,34.9558,128.0809,좌룡동,sec
48240127,34.968,128.0787,죽림동,sec
48240340,35.107151,128.088358,축동면,sec
48240116,34.93386,128.093462,향촌동,sec
48860340,35.417179,127.863208,금서면,sec
48860370,35.298892,127.957663,단성면,sec
48860250,35.413346,127.877794,산청읍,sec
48860350,35.298267,127.831738,삼장면,sec
48860390,35.344872,128.045143,생비량면,sec
48860330,35.493176,127.832925,생초면,sec
48860360,35.278427,127.840576,시천면,sec
48860400,35.382824,128.006612,신등면,sec
48860380,35.3038,127.9734,신안면,sec
48860320,35.458707,127.861945,오부면,sec
48860310,35.463676,127.927787,차황면,sec
48330110,35.3511,129.0174,교동,sec
48330102,35.3343,129.0304,남부동,sec
48330101,35.3324,129.0462,다방동,sec
48330120,35.373782,129.150287,덕계동,sec
48330310,35.323485,129.061886,동면,sec
48330121,35.3689,129.1839,매곡동,sec
48330105,35.3464,129.0791,명곡동,sec
48330115,35.3971,129.1764,명동,sec
48330253,35.332368,129.017392,물금읍,sec
48330104,35.3466,129.041,북부동,sec
48330107,35.3621,129.0494,북정동,sec
48330108,35.3733,129.0561,산막동,sec
48330114,35.407,129.1837,삼호동,sec
48330330,35.418326,129.06435,상북면,sec
48330117,35.409344,129.14531,소주동,sec
48330106,35.350499,129.056125,신기동,sec
48330112,35.3945,129.0047,어곡동,sec
48330113,35.4196,129.1956,용당동,sec
48330320,35.364753,128.918773,원동면,sec
48330111,35.3659,129.027,유산동,sec
48330116,35.4298,129.1511,주남동,sec
48330118,35.3961,129.1422,주진동,sec
48330103,35.3329,129.0217,중부동,sec
48330119,35.383281,129.148814,평산동,sec
48330340,35.489284,129.086966,하북면,sec
48330109,35.3694,129.0775,호계동,sec
48720310,35.326694,128.245275,가례면,sec
48720415,35.431519,128.231985,궁류면,sec
48720380,35.484163,128.377221,낙서면,sec
48720330,35.371865,128.108275,대의면,sec
48720400,35.472287,128.266231,봉수면,sec
48720390,35.466398,128.324538,부림면,sec
48720350,35.34824,128.291163,용덕면,sec
48720420,35.433252,128.31364,유곡면,sec
48720250,35.321154,128.260373,의령읍,sec
48720360,35.380524,128.326278,정곡면,sec
48720370,35.382575,128.385985,지정면,sec
48720320,35.341433,128.192654,칠곡면,sec
48720340,35.277742,128.210804,화정면,sec
48170131,35.1561,128.1033,가좌동,sec
48170103,35.187268,128.085563,강남동,sec
48170112,35.196681,128.080799,계동,sec
48170130,35.1687,128.0163,귀곡동,sec
48170330,35.09439,128.187862,금곡면,sec
48170410,35.214016,128.147999,금산면,sec
48170107,35.18896,128.077213,남성동,sec
48170310,35.165488,128.067396,내동면,sec
48170400,35.264325,128.1694,대곡면,sec
48170109,35.1948,128.0839,대안동,sec
48170450,35.23266,127.960838,대평면,sec
48170106,35.191551,128.0852,동성동,sec
48170101,35.180744,128.084706,망경동,sec
48170440,35.219538,128.040347,명석면,sec
48170250,35.169201,128.164238,문산읍,sec
48170430,35.299225,128.115438,미천면,sec
48170105,35.1906,128.0822,본성동,sec
48170113,35.194818,128.075063,봉곡동,sec
48170115,35.202,128.0845,봉래동,sec
48170380,35.188797,128.270301,사봉면,sec
48170119,35.1847,128.1084,상대동,sec
48170114,35.19825,128.078019,상봉동,sec
48170121,35.176151,128.109087,상평동,sec
48170460,35.198643,127.93215,수곡면,sec
48170116,35.1978,128.0856,수정동,sec
48170125,35.184485,128.068982,신안동,sec
48170118,35.192518,128.091293,옥봉동,sec
48170128,35.203801,128.058888,유곡동,sec
48170370,35.169275,128.326371,이반성면,sec
48170127,35.192784,128.061745,이현동,sec
48170108,35.1911,128.0741,인사동,sec
48170360,35.171141,128.277113,일반성면,sec
48170117,35.1932,128.0881,장대동,sec
48170123,35.2152,128.1018,장재동,sec
48170320,35.131258,128.102906,정촌면,sec
48170102,35.1706,128.0848,주약동,sec
48170111,35.193593,128.081263,중안동,sec
48170390,35.235082,128.269587,지수면,sec
48170350,35.18488,128.223305,진성면,sec
48170420,35.239045,128.086367,집현면,sec
48170122,35.206,128.1168,초전동,sec
48170137,35.18213,128.1366,충무공동,sec
48170104,35.183519,128.09183,칠암동,sec
48170129,35.187693,128.040325,판문동,sec
48170126,35.17381,128.065425,평거동,sec
48170110,35.197618,128.083188,평안동,sec
48170120,35.191443,128.1169,하대동,sec
48170124,35.2178,128.0815,하촌동,sec
48170132,35.1645,128.1233,호탄동,sec
48740370,35.468843,128.5129,계성면,sec
48740310,35.576395,128.511005,고암면,sec
48740410,35.387024,128.568975,길곡면,sec
48740253,35.389074,128.477013,남지읍,sec
48740360,35.555613,128.46781,대지면,sec
48740330,35.613707,128.471921,대합면,sec
48740400,35.435122,128.517984,도천면,sec
48740420,35.434907,128.602826,부곡면,sec
48740320,35.628739,128.493981,성산면,sec
48740380,35.453645,128.52787,영산면,sec
48740350,35.508102,128.411129,유어면,sec
48740340,35.577151,128.387842,이방면,sec
48740390,35.458185,128.47295,장마면,sec
48740250,35.541307,128.500732,창녕읍,sec
48125101,35.169568,128.57205,가포동,sec
48125102,35.214335,128.566238,교방동,sec
48125103,35.2145,128.5687,교원동,sec
48125310,35.119699,128.580887,구산면,sec
48125104,35.2028,128.577,남성동,sec
48125105,35.182908,128.557328,대내동,sec
48125106,35.192198,128.561249,대성동1가,sec
48125107,35.193721,128.562511,대성동2가,sec
48125108,35.184499,128.558542,대외동,sec
48125109,35.186444,128.554749,대창동,sec
48125110,35.1413,128.5817,덕동동,sec
48125111,35.204484,128.578256,동성동,sec
48125112,35.187858,128.561345,두월동1가,sec
48125113,35.186624,128.560484,두월동2가,sec
48125114,35.185356,128.560043,두월동3가,sec
48125115,35.184685,128.558175,문화동,sec
48125116,35.190385,128.562388,반월동,sec
48125117,35.205768,128.5724,부림동,sec
48125118,35.21606,128.585975,산호동,sec
48125119,35.2128,128.5746,상남동,sec
48125120,35.2026,128.5699,서성동,sec
48125121,35.207343,128.571738,성호동,sec
48125122,35.20388,128.574232,수성동,sec
48125123,35.1927,128.5574,신월동,sec
48125124,35.187415,128.55984,신창동,sec
48125125,35.197,128.5724,신포동1가,sec
48125126,35.2011,128.573,신포동2가,sec
48125127,35.194315,128.56468,신흥동,sec
48125136,35.1752,128.5356,예곡동,sec
48125137,35.208768,128.5786,오동동,sec
48125128,35.199526,128.564137,완월동,sec
48125138,35.1571,128.551,우산동,sec
48125129,35.1865,128.5638,월남동1가,sec
48125130,35.186066,128.562006,월남동2가,sec
48125131,35.184801,128.560578,월남동3가,sec
48125132,35.182663,128.559399,월남동4가,sec
48125133,35.180987,128.559441,월남동5가,sec
48125134,35.179276,128.55775,월영동,sec
48125135,35.190968,128.566162,월포동,sec
48125139,35.185169,128.555937,유록동,sec
48125140,35.205643,128.565475,자산동,sec
48125141,35.191165,128.562269,장군동1가,sec
48125142,35.193452,128.563335,장군동2가,sec
48125143,35.195516,128.564316,장군동3가,sec
48125144,35.19821,128.565113,장군동4가,sec
48125145,35.200597,128.566027,장군동5가,sec
48125146,35.208643,128.574662,중성동,sec
48125147,35.189626,128.562738,중앙동1가,sec
48125148,35.1948,128.5673,중앙동2가,sec
48125149,35.198901,128.567762,중앙동3가,sec
48125320,35.115182,128.488325,진동면,sec
48125330,35.115474,128.467412,진북면,sec
48125340,35.10289,128.418987,진전면,sec
48125150,35.2065,128.5744,창동,sec
48125151,35.184657,128.562207,창포동1가,sec
48125152,35.183643,128.561378,창포동2가,sec
48125153,35.182,128.5607,창포동3가,sec
48125154,35.184771,128.557306,청계동,sec
48125155,35.206401,128.570687,추산동,sec
48125156,35.18751,128.558595,평화동,sec
48125158,35.18026,128.562338,해운동,sec
48125159,35.148074,128.557863,현동,sec
48125160,35.184131,128.559078,홍문동,sec
48125157,35.184397,128.554326,화영동,sec
48127101,35.257,128.5919,구암동,sec
48127250,35.24681,128.507625,내서읍,sec
48127102,35.2334,128.5407,두척동,sec
48127103,35.217843,128.602375,봉암동,sec
48127104,35.2315,128.5722,석전동,sec
48127105,35.2235,128.5849,양덕동,sec
48127106,35.2505,128.5732,합성동,sec
48127107,35.233076,128.561637,회성동,sec
48127108,35.2197,128.559,회원동,sec
48123131,35.2061,128.6971,가음동,sec
48123103,35.213101,128.7005,가음정동,sec
48123121,35.1862,128.5959,귀곡동,sec
48123120,35.1627,128.6176,귀산동,sec
48123122,35.1901,128.6108,귀현동,sec
48123106,35.198101,128.695963,남산동,sec
48123133,35.2093,128.703,남양동,sec
48123112,35.1857,128.676,남지동,sec
48123111,35.2189,128.6608,내동,sec
48123105,35.2097,128.7161,대방동,sec
48123137,35.2289,128.6468,대원동,sec
48123140,35.23153,128.646236,덕정동,sec
48123138,35.2353,128.6604,두대동,sec
48123126,35.238,128.668,반림동,sec
48123119,35.235701,128.669412,반송동,sec
48123124,35.240701,128.662675,반지동,sec
48123109,35.188568,128.73405,불모산동,sec
48123130,35.215843,128.708712,사파동,sec
48123102,35.2209,128.7135,사파정동,sec
48123139,35.227401,128.657563,삼동동,sec
48123107,35.199,128.7151,삼정자동,sec
48123127,35.216268,128.687212,상남동,sec
48123113,35.1909,128.6634,상복동,sec
48123132,35.2026,128.6721,성산동,sec
48123128,35.192,128.7071,성주동,sec
48123136,35.2279,128.6902,신월동,sec
48123123,35.2046,128.6038,신촌동,sec
48123110,35.1797,128.6856,안민동,sec
48123118,35.194,128.6302,양곡동,sec
48123114,35.1939,128.6525,완암동,sec
48123104,35.215652,128.675304,외동,sec
48123134,35.23616,128.6841,용지동,sec
48123135,35.234182,128.681826,용호동,sec
48123129,35.205376,128.62715,웅남동,sec
48123116,35.2097,128.6428,월림동,sec
48123117,35.2019,128.615,적현동,sec
48123125,35.220993,128.673737,중앙동,sec
48123115,35.200571,128.646175,창곡동,sec
48123108,35.1735,128.7142,천선동,sec
48123101,35.2307,128.6988,토월동,sec
48123141,35.241319,128.67828,퇴촌동,sec
48121122,35.2263,128.6226,내리동,sec
48121320,35.335377,128.708256,대산면,sec
48121112,35.231099,128.644706,덕정동,sec
48121105,35.258375,128.638313,도계동,sec
48121250,35.284725,128.682513,동읍,sec
48121106,35.2671,128.6097,동정동,sec
48121118,35.253875,128.6402,명곡동,sec
48121124,35.2452,128.6445,명서동,sec
48121119,35.2489,128.6264,반계동,sec
48121127,35.2462,128.6631,봉곡동,sec
48121116,35.242476,128.681975,봉림동,sec
48121101,35.2662,128.6214,북동,sec
48121310,35.34784,128.607025,북면,sec
48121125,35.242526,128.685113,사림동,sec
48121120,35.239996,128.636473,사화동,sec
48121114,35.2522,128.6536,서곡동,sec
48121103,35.261,128.6209,서상동,sec
48121107,35.2624,128.5954,소계동,sec
48121104,35.2673,128.6274,소답동,sec
48121108,35.2417,128.7087,용동,sec
48121102,35.2634,128.6223,중동,sec
48121113,35.2501,128.6583,지귀동,sec
48121121,35.229733,128.633202,차용동,sec
48121117,35.2526,128.693363,퇴촌동,sec
48121129,35.255575,128.612838,팔용동,sec
48129165,35.1161,128.8277,가주동,sec
48129139,35.154357,128.686838,경화동,sec
48129124,35.148332,128.659775,광화동,sec
48129129,35.14679,128.660435,근화동,sec
48129150,35.1032,128.7539,남문동,sec
48129113,35.143996,128.658583,남빈동,sec
48129157,35.1124,128.7747,남양동,sec
48129112,35.144288,128.659258,대영동,sec
48129160,35.15034,128.777713,대장동,sec
48129117,35.1412,128.6668,대죽동,sec
48129123,35.149522,128.659062,대천동,sec
48129133,35.150521,128.661906,대흥동,sec
48129143,35.143368,128.703749,덕산동,sec
48129103,35.14969,128.654525,도만동,sec
48129102,35.1529,128.654,도천동,sec
48129101,35.154508,128.65199,동상동,sec
48129161,35.1237,128.8079,두동,sec
48129158,35.139299,128.793387,마천동,sec
48129154,35.083719,128.714923,명동,sec
48129109,35.144464,128.665791,무송동,sec
48129127,35.147037,128.662231,부흥동,sec
48129147,35.1288,128.7395,북부동,sec
48129106,35.1488,128.618,비봉동,sec
48129149,35.1121,128.739,서중동,sec
48129140,35.158632,128.700025,석동,sec
48129148,35.1157,128.7598,성내동,sec
48129159,35.14244,128.756113,소사동,sec
48129116,35.142715,128.670356,속천동,sec
48129130,35.147741,128.657146,송죽동,sec
48129132,35.151166,128.661627,송학동,sec
48129152,35.0763,128.7441,수도동,sec
48129119,35.150833,128.656202,수송동,sec
48129111,35.144962,128.659743,숭인동,sec
48129104,35.145154,128.656695,신흥동,sec
48129118,35.0589,128.6678,안곡동,sec
48129163,35.0901,128.7949,안골동,sec
48129114,35.1402,128.6612,앵곡동,sec
48129137,35.158549,128.660315,여좌동,sec
48129153,35.0746,128.7661,연도동,sec
48129164,35.1029,128.8206,용원동,sec
48129156,35.110749,128.71195,원포동,sec
48129141,35.149415,128.699987,이동,sec
48129121,35.149843,128.657517,익선동,sec
48129136,35.15,128.667,인사동,sec
48129110,35.142883,128.658789,인의동,sec
48129142,35.147092,128.705436,자은동,sec
48129145,35.1276,128.7116,장천동,sec
48129151,35.1025,128.7387,제덕동,sec
48129115,35.148,128.6699,제황산동,sec
48129155,35.1136,128.7253,죽곡동,sec
48129126,35.151815,128.65575,중앙동,sec
48129128,35.147443,128.65972,중평동,sec
48129122,35.149636,128.658188,창선동,sec
48129162,35.1038,128.7986,청안동,sec
48129135,35.15054,128.660338,충무동,sec
48129108,35.145229,128.662717,충의동,sec
48129138,35.1539,128.677376,태백동,sec
48129107,35.145774,128.662113,태평동,sec
48129125,35.149181,128.660401,통신동,sec
48129134,35.150001,128.659865,평안동,sec
48129144,35.137599,128.707313,풍호동,sec
48129146,35.112607,128.700988,행암동,sec
48129105,35.1561,128.6412,현동,sec
48129131,35.151794,128.661349,화천동,sec
48129120,35.15014,128.656981,회현동,sec
48220340,34.899816,128.406833,광도면,sec
48220114,34.8352,128.4066,당동,sec
48220117,34.829581,128.424309,도남동,sec
48220330,34.903249,128.361862,도산면,sec
48220101,34.837172,128.413472,도천동,sec
48220108,34.8421,128.4292,동호동,sec
48220103,34.842555,128.419809,명정동,sec
48220111,34.857387,128.432445,무전동,sec
48220106,34.848415,128.421,문화동,sec
48220115,34.8255,128.404175,미수동,sec
48220116,34.832731,128.414497,봉평동,sec
48220110,34.857037,128.42557,북신동,sec
48220370,34.845249,128.220725,사량면,sec
48220250,34.803475,128.39575,산양읍,sec
48220102,34.8421,128.419,서호동,sec
48220350,34.636325,128.263378,욕지면,sec
48220310,34.867761,128.442406,용남면,sec
48220113,34.839321,128.400711,인평동,sec
48220109,34.843063,128.430245,정량동,sec
48220105,34.84658,128.426958,중앙동,sec
48220107,34.8476,128.4257,태평동,sec
48220112,34.8544,128.3936,평림동,sec
48220360,34.767166,128.507703,한산면,sec
48220104,34.842,128.4229,항남동,sec
48850350,35.022108,127.817288,고전면,sec
48850360,34.950526,127.859088,금남면,sec
48850420,34.963776,127.790225,금성면,sec
48850390,35.11469,127.892775,북천면,sec
48850320,35.162348,127.708917,악양면,sec
48850380,35.047313,127.845719,양보면,sec
48850410,35.182968,127.8795,옥종면,sec
48850330,35.0832,127.776862,적량면,sec
48850370,35.030457,127.90084,진교면,sec
48850400,35.156424,127.799538,청암면,sec
48850250,35.072108,127.745263,하동읍,sec
48850310,35.188393,127.625413,화개면,sec
48850340,35.109757,127.81395,횡천면,sec
48730250,35.272305,128.408136,가야읍,sec
48730320,35.261663,128.345005,군북면,sec
48730340,35.350179,128.431557,대산면,sec
48730330,35.315473,128.355365,법수면,sec
48730380,35.279262,128.424347,산인면,sec
48730390,35.210213,128.434485,여항면,sec
48730360,35.346739,128.521673,칠북면,sec
48730350,35.333406,128.497963,칠서면,sec
48730253,35.308842,128.5185,칠원읍,sec
48730310,35.242067,128.423748,함안면,sec
48870310,35.396949,127.663088,마천면,sec
48870390,35.551708,127.63565,백전면,sec
48870400,35.528458,127.682125,병곡면,sec
48870380,35.683377,127.685905,서상면,sec
48870370,35.647615,127.695413,서하면,sec
48870340,35.522167,127.787725,수동면,sec
48870360,35.628674,127.811275,안의면,sec
48870330,35.46621,127.792325,유림면,sec
48870350,35.566167,127.774213,지곡면,sec
48870250,35.519538,127.726443,함양읍,sec
48870320,35.480668,127.750225,휴천면,sec
48890330,35.762683,128.139463,가야면,sec
48890440,35.435163,128.033654,가회면,sec
48890450,35.521201,128.014254,대병면,sec
48890410,35.516547,128.174501,대양면,sec
48890380,35.61523,128.359031,덕곡면,sec
48890320,35.65848,128.113316,묘산면,sec
48890310,35.626156,128.041823,봉산면,sec
48890430,35.41444,128.12185,삼가면,sec
48890420,35.441626,128.145475,쌍백면,sec
48890370,35.575932,128.282239,쌍책면,sec
48890340,35.705251,128.167737,야로면,sec
48890460,35.540675,128.113319,용주면,sec
48890350,35.572383,128.218,율곡면,sec
48890400,35.547575,128.278562,적중면,sec
48890390,35.55931,128.321724,청덕면,sec
48890360,35.560008,128.265288,초계면,sec
48890250,35.565973,128.157864,합천읍,sec
52790310,35.409934,126.678595,고수면,sec
52790250,35.434468,126.703075,고창읍,sec
52790340,35.377884,126.511374,공음면,sec
52790380,35.341074,126.603413,대산면,sec
52790330,35.419226,126.560712,무장면,sec
52790430,35.514183,126.674088,부안면,sec
52790350,35.444526,126.4952,상하면,sec
52790410,35.538025,126.743338,성내면,sec
52790370,35.364365,126.64665,성송면,sec
52790420,35.489068,126.712125,신림면,sec
52790390,35.524317,126.551087,심원면,sec
52790320,35.439776,126.634738,아산면,sec
52790360,35.460976,126.539095,해리면,sec
52790400,35.517775,126.703638,흥덕면,sec
52130117,35.9847,126.7134,개복동,sec
52130150,35.936,126.6595,개사동,sec
52130139,35.964418,126.75445,개정동,sec
52130360,35.958385,126.796463,개정면,sec
52130136,35.979535,126.729875,경암동,sec
52130135,35.971,126.7313,경장동,sec
52130137,35.985651,126.744275,구암동,sec
52130107,35.9817,126.7067,금광동,sec
52130103,35.9905,126.7067,금동,sec
52130131,35.9855,126.7214,금암동,sec
52130144,35.962943,126.696388,나운동,sec
52130380,36.030392,126.832063,나포면,sec
52130152,35.9541,126.605,내초동,sec
52130138,35.9979,126.7607,내흥동,sec
52130127,35.97906,126.721913,대명동,sec
52130350,35.946593,126.811638,대야면,sec
52130132,35.9752,126.7205,동흥남동,sec
52130113,35.981585,126.715183,둔율동,sec
52130115,35.984,126.7103,명산동,sec
52130110,35.9738,126.7034,문화동,sec
52130145,35.9479,126.6895,미룡동,sec
52130129,35.979126,126.715875,미원동,sec
52130142,35.9645,126.7287,미장동,sec
52130148,35.946014,126.535194,비응도동,sec
52130140,35.96341,126.750525,사정동,sec
52130151,35.9622,126.6537,산북동,sec
52130111,35.97525,126.711315,삼학동,sec
52130340,35.983226,126.8759,서수면,sec
52130133,35.9732,126.7127,서흥남동,sec
52130112,35.982399,126.713202,선양동,sec
52130370,35.989724,126.785995,성산면,sec
52130146,35.974318,126.679275,소룡동,sec
52130116,35.982624,126.710531,송창동,sec
52130109,35.9802,126.6988,송풍동,sec
52130141,35.965468,126.713737,수송동,sec
52130149,35.9422,126.67,신관동,sec
52130123,35.985259,126.719427,신영동,sec
52130105,35.986018,126.711038,신창동,sec
52130108,35.972885,126.700775,신풍동,sec
52130102,35.9872,126.7038,신흥동,sec
52130122,35.985493,126.715452,영동,sec
52130119,35.9893,126.7112,영화동,sec
52130106,35.979118,126.70665,오룡동,sec
52130147,35.950001,126.557438,오식도동,sec
52130250,35.922951,126.685213,옥구읍,sec
52130390,35.993089,126.709977,옥도면,sec
52130310,35.939522,126.74835,옥산면,sec
52130400,35.924514,126.644923,옥서면,sec
52130104,35.990389,126.709703,월명동,sec
52130330,35.982493,126.8505,임피면,sec
52130120,35.9897,126.7145,장미동,sec
52130128,35.9786,126.7189,장재동,sec
52130134,35.973093,126.738088,조촌동,sec
52130124,35.9859,126.716679,죽성동,sec
52130130,35.984093,126.7246,중동,sec
52130118,35.986723,126.711984,중앙로1가,sec
52130121,35.983,126.7167,중앙로2가,sec
52130126,35.98106,126.718371,중앙로3가,sec
52130143,35.9522,126.7097,지곡동,sec
52130114,35.983316,126.71331,창성동,sec
52130125,35.9839,126.7186,평화동,sec
52130101,35.9886,126.6994,해망동,sec
52130320,35.91309,126.75695,회현면,sec
52210111,35.8102,126.8635,갈공동,sec
52210104,35.807481,126.911625,검산동,sec
52210380,35.892372,126.912898,공덕면,sec
52210460,35.833824,126.741916,광활면,sec
52210109,35.7957,126.8737,교동,sec
52210420,35.774417,127.011287,금구면,sec
52210450,35.716601,126.996175,금산면,sec
52210117,35.7883,126.9345,난봉동,sec
52210128,35.7689,126.9421,도장동,sec
52210250,35.85439,126.820013,만경읍,sec
52210126,35.7948,126.8438,명덕동,sec
52210350,35.890764,126.967605,백구면,sec
52210330,35.828233,126.892113,백산면,sec
52210106,35.807383,126.939325,백학동,sec
52210119,35.8072,126.8438,복죽동,sec
52210430,35.753525,126.962262,봉남면,sec
52210360,35.733968,126.843938,부량면,sec
52210114,35.8284,126.9269,상동동,sec
52210107,35.8072,126.8767,서암동,sec
52210129,35.76,126.9268,서정동,sec
52210400,35.82051,126.805848,성덕면,sec
52210105,35.8151,126.9225,순동,sec
52210108,35.8185,126.8685,신곡동,sec
52210122,35.7663,126.8484,신덕동,sec
52210124,35.7635,126.8919,신월동,sec
52210102,35.796049,126.89789,신풍동,sec
52210130,35.7531,126.9047,양전동,sec
52210125,35.79,126.8582,연정동,sec
52210118,35.7764,126.9111,오정동,sec
52210110,35.7938,126.883,옥산동,sec
52210101,35.805206,126.89149,요촌동,sec
52210103,35.7853,126.8943,용동,sec
52210340,35.853732,126.955463,용지면,sec
52210123,35.7668,126.8743,월봉동,sec
52210115,35.7664,126.9088,월성동,sec
52210120,35.7855,126.8769,입석동,sec
52210121,35.7721,126.8612,장화동,sec
52210127,35.777,126.8886,제월동,sec
52210320,35.7724,126.813848,죽산면,sec
52210410,35.85894,126.7661,진봉면,sec
52210390,35.903424,126.840675,청하면,sec
52210112,35.8178,126.8897,하동,sec
52210116,35.7806,126.9255,황산동,sec
52210440,35.79455,126.94236,황산면,sec
52210113,35.8298,126.9064,흥사동,sec
52190120,35.4558,127.4123,갈치동,sec
52190118,35.4397,127.4027,고죽동,sec
52190113,35.4529,127.3775,광치동,sec
52190106,35.402499,127.3754,금동,sec
52190350,35.357599,127.303838,금지면,sec
52190114,35.442,127.3584,내척동,sec
52190121,35.399615,127.38025,노암동,sec
52190360,35.347274,127.227838,대강면,sec
52190370,35.432118,127.325188,대산면,sec
52190390,35.51714,127.352054,덕과면,sec
52190116,35.419843,127.40005,도통동,sec
52190101,35.41104,127.38295,동충동,sec
52190400,35.513092,127.402363,보절면,sec
52190380,35.498543,127.360525,사매면,sec
52190115,35.4257,127.3647,산곡동,sec
52190460,35.419201,127.623238,산내면,sec
52190410,35.492693,127.476213,산동면,sec
52190330,35.354749,127.337125,송동면,sec
52190320,35.339307,127.371512,수지면,sec
52190119,35.4462,127.4278,식정동,sec
52190109,35.4127,127.3609,신정동,sec
52190123,35.408857,127.400138,신촌동,sec
52190104,35.4045,127.3828,쌍교동,sec
52190450,35.50865,127.6129,아영면,sec
52190122,35.3903,127.3907,어현동,sec
52190108,35.408257,127.36975,왕정동,sec
52190112,35.4326,127.3817,용정동,sec
52190250,35.43981,127.528888,운봉읍,sec
52190117,35.4271,127.3997,월락동,sec
52190420,35.426876,127.457863,이백면,sec
52190470,35.464393,127.600225,인월면,sec
52190107,35.3951,127.3634,조산동,sec
52190340,35.378815,127.32155,주생면,sec
52190310,35.390874,127.441863,주천면,sec
52190103,35.407599,127.38455,죽항동,sec
52190105,35.402,127.3785,천거동,sec
52190102,35.4078,127.3795,하정동,sec
52190111,35.417085,127.380775,향교동,sec
52190110,35.414799,127.346413,화정동,sec
52730250,36.00862,127.661836,무주읍,sec
52730310,35.969954,127.844558,무풍면,sec
52730350,35.973798,127.558797,부남면,sec
52730320,36.008075,127.78975,설천면,sec
52730340,35.863432,127.65305,안성면,sec
52730330,35.94552,127.659388,적상면,sec
52800340,35.761717,126.698025,계화면,sec
52800320,35.749694,126.738793,동진면,sec
52800380,35.704118,126.787075,백산면,sec
52800360,35.663632,126.528538,변산면,sec
52800350,35.612132,126.6713,보안면,sec
52800250,35.70909,126.744259,부안읍,sec
52800390,35.68641,126.678012,상서면,sec
52800420,35.602761,126.292977,위도면,sec
52800310,35.671895,126.711086,주산면,sec
52800410,35.590361,126.677578,줄포면,sec
52800370,35.587657,126.605425,진서면,sec
52800400,35.715622,126.662014,하서면,sec
52800330,35.726188,126.723845,행안면,sec
52770400,35.45296,127.102338,구림면,sec
52770340,35.339599,127.086513,금과면,sec
52770320,35.440151,127.2427,동계면,sec
52770370,35.432128,126.929758,복흥면,sec
52770250,35.376954,127.147052,순창읍,sec
52770360,35.500575,127.001363,쌍치면,sec
52770390,35.361332,127.187463,유등면,sec
52770310,35.411915,127.141275,인계면,sec
52770380,35.397482,127.208613,적성면,sec
52770350,35.391576,127.097094,팔덕면,sec
52770330,35.337257,127.138588,풍산면,sec
52710410,36.022561,127.252625,경천면,sec
52710360,35.97651,127.205338,고산면,sec
52710350,35.731726,127.1207,구이면,sec
52710400,35.936885,127.29675,동상면,sec
52710253,35.937285,127.16235,봉동읍,sec
52710370,35.995926,127.14005,비봉면,sec
52710250,35.909373,127.071683,삼례읍,sec
52710320,35.766983,127.210638,상관면,sec
52710340,35.856099,127.233388,소양면,sec
52710256,35.88036,127.156325,용진읍,sec
52710380,36.092469,127.277396,운주면,sec
52710330,35.820664,127.022515,이서면,sec
52710390,36.035683,127.203463,화산면,sec
52140107,35.937,126.9529,갈산동,sec
52140125,35.9259,126.9855,금강동,sec
